Order_ID,Product,Category,Quantity,Price,City,Date
ORD1386,Book,Books,2,454.09,Pune,2026-01-27
ORD1387,Smartphone,Electronics,3,18579.31,Hyderabad,2026-04-25
ORD1388,Book,Books,4,420.0,Jaipur,2026-03-31
ORD1389,Mixer,Home Appliances,1,3658.77,Pune,2026-06-07
ORD1390,Watch,Accessories,3,5138.44,Ahmedabad,2026-01-20
ORD1391,Backpack,Accessories,4,1750.79,Delhi,2026-01-08
ORD1392,Headphones,Electronics,5,2278.36,Jaipur,2026-01-09
ORD1393,Headphones,Electronics,1,2083.84,Pune,2026-04-03
ORD1394,Watch,Accessories,5,4531.48,Delhi,2026-06-23
ORD1395,Mixer,Home Appliances,3,3410.41,Mumbai,2026-05-27
ORD1396,Headphones,Electronics,5,2141.46,Pune,2026-06-16
ORD1397,T-Shirt,Fashion,2,872.59,Ahmedabad,2026-02-17
ORD1398,Mixer,Home Appliances,5,3420.89,Surat,2026-01-31
ORD1399,T-Shirt,Fashion,3,831.61,Bangalore,2026-06-06
ORD1400,T-Shirt,Fashion,4,751.09,Delhi,2026-01-19
ORD1401,Mixer,Home Appliances,2,3779.08,Jaipur,2026-01-23
ORD1402,Jeans,Fashion,3,2066.1,Mumbai,2026-05-21
ORD1403,Coffee Maker,Home Appliances,3,4528.72,Delhi,2026-06-29
ORD1404,Backpack,Accessories,2,1905.73,Surat,2026-02-27
ORD1405,Smartphone,Electronics,2,19051.44,Bangalore,2026-05-07
ORD1406,Laptop,Electronics,3,55594.24,Pune,2026-04-30
ORD1407,Jeans,Fashion,5,1850.98,Mumbai,2026-01-17
ORD1408,T-Shirt,Fashion,4,878.84,Jaipur,2026-05-15
ORD1409,Watch,Accessories,4,5322.27,Mumbai,2026-02-02
ORD1410,Shoes,Fashion,1,2474.0,Surat,2026-03-30
ORD1411,Headphones,Electronics,5,2261.51,Delhi,2026-02-03
ORD1412,Watch,Accessories,5,5409.63,Ahmedabad,2026-02-01
ORD1413,Coffee Maker,Home Appliances,2,4035.46,Delhi,2026-03-24
ORD1414,Tablet,Electronics,2,27137.73,Surat,2026-03-14
ORD1415,Air Fryer,Home Appliances,1,6175.79,Surat,2026-03-12
ORD1416,Headphones,Electronics,3,2250.35,Mumbai,2026-05-09
ORD1417,Backpack,Accessories,2,1833.05,Kolkata,2026-02-09
ORD1418,Headphones,Electronics,5,2297.08,Kolkata,2026-03-28
ORD1419,Air Fryer,Home Appliances,5,5903.55,Ahmedabad,2026-01-21
ORD1420,Laptop,Electronics,5,52411.21,Bangalore,2026-05-27
ORD1421,Watch,Accessories,5,5137.96,Jaipur,2026-06-10
ORD1422,Coffee Maker,Home Appliances,3,4319.2,Hyderabad,2026-05-04
ORD1423,Keyboard,Electronics,4,1439.23,Mumbai,2026-06-26
ORD1424,Laptop,Electronics,2,54335.66,Jaipur,2026-04-29
ORD1425,Keyboard,Electronics,3,1532.0,Pune,2026-03-23
ORD1426,Tablet,Electronics,3,30662.1,Delhi,2026-04-05
ORD1427,Coffee Maker,Home Appliances,5,3869.19,Bangalore,2026-04-30
ORD1428,Smartphone,Electronics,3,17818.55,Delhi,2026-01-25
ORD1429,Laptop,Electronics,3,59899.23,Kolkata,2026-04-18
ORD1430,Keyboard,Electronics,2,1594.04,Kolkata,2026-03-22
ORD1431,Keyboard,Electronics,2,1499.48,Surat,2026-04-30
ORD1432,Mixer,Home Appliances,3,3498.16,Mumbai,2026-04-11
ORD1433,Coffee Maker,Home Appliances,4,4592.02,Bangalore,2026-05-30
ORD1434,Shoes,Fashion,1,2274.36,Jaipur,2026-06-02
ORD1435,Air Fryer,Home Appliances,4,6221.47,Ahmedabad,2026-01-28
ORD1436,Watch,Accessories,2,5381.38,Pune,2026-04-14
ORD1437,Shoes,Fashion,1,2449.31,Kolkata,2026-05-24
ORD1438,Keyboard,Electronics,3,1515.97,Mumbai,2026-04-09
ORD1439,Coffee Maker,Home Appliances,4,4422.1,Hyderabad,2026-06-09
ORD1440,Backpack,Accessories,5,1662.77,Mumbai,2026-04-11
ORD1441,Shoes,Fashion,3,2527.9,Pune,2026-02-06
ORD1442,Keyboard,Electronics,5,1502.74,Surat,2026-01-11
ORD1443,Laptop,Electronics,1,51007.4,Pune,2026-05-02
ORD1444,Coffee Maker,Home Appliances,4,3905.11,Surat,2026-02-05
ORD1445,Shoes,Fashion,5,2408.3,Chennai,2026-06-07
ORD1446,Tablet,Electronics,3,28524.86,Surat,2026-05-11
ORD1447,Coffee Maker,Home Appliances,4,4375.34,Hyderabad,2026-05-02
ORD1448,Air Fryer,Home Appliances,1,6328.87,Mumbai,2026-04-17
ORD1449,Book,Books,3,476.71,Ahmedabad,2026-06-02
ORD1450,Mixer,Home Appliances,3,3826.95,Kolkata,2026-05-28
ORD1451,Keyboard,Electronics,1,1525.06,Delhi,2026-05-15
ORD1452,Backpack,Accessories,5,1898.86,Chennai,2026-02-07
ORD1453,Air Fryer,Home Appliances,2,5891.04,Mumbai,2026-02-18
ORD1454,Laptop,Electronics,4,52950.62,Delhi,2026-04-16
ORD1455,Tablet,Electronics,2,27498.11,Kolkata,2026-05-01
ORD1456,Air Fryer,Home Appliances,1,6767.51,Surat,2026-02-23
ORD1457,Coffee Maker,Home Appliances,3,4618.42,Jaipur,2026-05-15
ORD1458,Watch,Accessories,3,5455.59,Jaipur,2026-05-17
ORD1459,Shoes,Fashion,5,2426.17,Hyderabad,2026-06-06
ORD1460,Mixer,Home Appliances,2,3820.14,Hyderabad,2026-05-23
ORD1461,T-Shirt,Fashion,2,869.55,Hyderabad,2026-03-15
ORD1462,Tablet,Electronics,2,29065.34,Jaipur,2026-03-23
ORD1463,Mixer,Home Appliances,3,3542.34,Hyderabad,2026-03-15
ORD1464,Smartphone,Electronics,5,18635.84,Chennai,2026-04-12
ORD1465,Air Fryer,Home Appliances,3,7090.99,Delhi,2026-03-16
ORD1466,Laptop,Electronics,3,60008.45,Mumbai,2026-03-30
ORD1467,Mixer,Home Appliances,3,3673.14,Bangalore,2026-02-21
ORD1468,Air Fryer,Home Appliances,5,6202.47,Surat,2026-06-28
ORD1469,T-Shirt,Fashion,2,736.55,Kolkata,2026-03-03
ORD1470,Keyboard,Electronics,1,1550.95,Surat,2026-02-27
ORD1471,Backpack,Accessories,2,1638.9,Chennai,2026-03-26
ORD1472,Tablet,Electronics,4,25763.05,Delhi,2026-01-02
ORD1473,Coffee Maker,Home Appliances,2,4121.8,Jaipur,2026-05-03
ORD1474,Backpack,Accessories,2,1892.13,Hyderabad,2026-03-24
ORD1475,T-Shirt,Fashion,1,864.19,Mumbai,2026-06-16
ORD1476,Book,Books,2,453.16,Ahmedabad,2026-02-14
ORD1477,Watch,Accessories,2,5432.84,Ahmedabad,2026-04-12
ORD1478,Jeans,Fashion,4,1873.59,Hyderabad,2026-01-10
ORD1479,Laptop,Electronics,3,55747.58,Mumbai,2026-03-27
ORD1480,T-Shirt,Fashion,4,877.16,Surat,2026-05-15
ORD1481,Mixer,Home Appliances,2,3745.74,Jaipur,2026-03-11
ORD1482,Keyboard,Electronics,1,1449.21,Jaipur,2026-06-15
ORD1483,T-Shirt,Fashion,2,721.35,Pune,2026-03-17
ORD1484,Book,Books,2,420.79,Chennai,2026-04-20
ORD1485,Coffee Maker,Home Appliances,3,3852.86,Mumbai,2026-02-17
ORD1486,Headphones,Electronics,4,2122.38,Bangalore,2026-01-02
ORD1487,T-Shirt,Fashion,4,756.74,Hyderabad,2026-03-26
ORD1488,T-Shirt,Fashion,5,834.62,Ahmedabad,2026-03-08
ORD1489,Backpack,Accessories,3,1869.4,Ahmedabad,2026-06-20
ORD1490,Smartphone,Electronics,4,17304.5,Chennai,2026-06-25
ORD1491,Coffee Maker,Home Appliances,3,4359.84,Hyderabad,2026-04-05
ORD1492,Book,Books,2,424.72,Delhi,2026-05-03
ORD1493,Headphones,Electronics,4,2309.0,Kolkata,2026-04-06
ORD1494,Watch,Accessories,5,5411.71,Surat,2026-06-20
ORD1495,Air Fryer,Home Appliances,2,6840.42,Kolkata,2026-01-21
ORD1496,Coffee Maker,Home Appliances,4,4223.67,Pune,2026-01-20
ORD1497,Book,Books,1,410.56,Surat,2026-05-10
ORD1498,Keyboard,Electronics,5,1511.0,Delhi,2026-03-25
ORD1499,Air Fryer,Home Appliances,5,6424.39,Bangalore,2026-05-30
ORD1500,Mixer,Home Appliances,1,3779.22,Jaipur,2026-01-15
ORD1501,Mixer,Home Appliances,2,3509.27,Jaipur,2026-05-25
ORD1502,Laptop,Electronics,5,54586.16,Hyderabad,2026-01-06
ORD1503,Watch,Accessories,3,5315.39,Bangalore,2026-05-29
ORD1504,Smartphone,Electronics,1,17725.31,Mumbai,2026-05-19
ORD1505,Laptop,Electronics,1,60347.51,Jaipur,2026-01-09
ORD1506,T-Shirt,Fashion,4,747.86,Delhi,2026-06-14
ORD1507,Tablet,Electronics,4,27296.98,Chennai,2026-04-25
ORD1508,Air Fryer,Home Appliances,4,6338.34,Surat,2026-02-04
ORD1509,Backpack,Accessories,3,1662.71,Surat,2026-04-11
ORD1510,Coffee Maker,Home Appliances,2,4391.4,Bangalore,2026-01-01
ORD1511,Jeans,Fashion,1,2190.3,Jaipur,2026-06-22
ORD1512,Tablet,Electronics,5,27575.12,Chennai,2026-02-28
ORD1513,Keyboard,Electronics,4,1453.85,Hyderabad,2026-02-18
ORD1514,Tablet,Electronics,1,25380.42,Chennai,2026-06-07
ORD1515,Jeans,Fashion,1,1895.32,Mumbai,2026-01-26
ORD1516,Book,Books,1,445.18,Ahmedabad,2026-03-04
ORD1517,Tablet,Electronics,1,27452.69,Bangalore,2026-05-19
ORD1518,Keyboard,Electronics,1,1392.04,Hyderabad,2026-03-01
ORD1519,Air Fryer,Home Appliances,5,6264.57,Kolkata,2026-06-22
ORD1520,Air Fryer,Home Appliances,3,6157.98,Delhi,2026-06-19
ORD1521,Coffee Maker,Home Appliances,2,4127.39,Hyderabad,2026-01-16
ORD1522,Coffee Maker,Home Appliances,5,4518.96,Delhi,2026-06-10
ORD1523,Backpack,Accessories,4,1820.11,Ahmedabad,2026-03-30
ORD1524,Backpack,Accessories,4,1902.89,Pune,2026-06-28
ORD1525,Watch,Accessories,4,4648.29,Chennai,2026-02-17
ORD1526,Jeans,Fashion,5,1988.41,Bangalore,2026-03-18
ORD1527,Air Fryer,Home Appliances,2,6897.51,Ahmedabad,2026-05-24
ORD1528,Watch,Accessories,4,5056.28,Delhi,2026-04-10
ORD1529,Keyboard,Electronics,3,1411.0,Mumbai,2026-04-26
ORD1530,Air Fryer,Home Appliances,3,5970.2,Bangalore,2026-01-14
ORD1531,T-Shirt,Fashion,4,826.75,Kolkata,2026-01-11
ORD1532,Air Fryer,Home Appliances,1,6094.61,Kolkata,2026-06-21
ORD1533,Coffee Maker,Home Appliances,2,4182.69,Pune,2026-03-19
ORD1534,Laptop,Electronics,2,59808.76,Mumbai,2026-05-03
ORD1535,Keyboard,Electronics,5,1561.13,Chennai,2026-03-03
ORD1536,Coffee Maker,Home Appliances,3,4431.43,Chennai,2026-04-30
ORD1537,Coffee Maker,Home Appliances,3,4039.07,Pune,2026-05-12
ORD1538,Mixer,Home Appliances,4,3219.03,Jaipur,2026-03-23
ORD1539,Keyboard,Electronics,3,1443.88,Ahmedabad,2026-05-25
ORD1540,Air Fryer,Home Appliances,2,6813.63,Ahmedabad,2026-03-08
ORD1541,Coffee Maker,Home Appliances,5,4266.48,Chennai,2026-03-17
ORD1542,Headphones,Electronics,2,2125.14,Chennai,2026-05-26
ORD1543,Air Fryer,Home Appliances,2,6499.09,Pune,2026-03-07
ORD1544,Jeans,Fashion,4,2185.51,Jaipur,2026-04-28
ORD1545,Headphones,Electronics,3,2054.48,Surat,2026-05-06
ORD1546,Headphones,Electronics,5,2415.74,Ahmedabad,2026-05-15
ORD1547,Laptop,Electronics,1,59897.07,Ahmedabad,2026-01-02
ORD1548,Watch,Accessories,2,5341.48,Bangalore,2026-01-18
ORD1549,Tablet,Electronics,2,25251.19,Surat,2026-04-27
ORD1550,Shoes,Fashion,1,2557.89,Kolkata,2026-05-04
ORD1551,Backpack,Accessories,4,1625.66,Surat,2026-05-22
ORD1552,Watch,Accessories,1,4515.82,Hyderabad,2026-05-18
ORD1553,T-Shirt,Fashion,1,799.35,Chennai,2026-02-15
ORD1554,Smartphone,Electronics,1,18087.79,Bangalore,2026-02-19
ORD1555,Book,Books,5,427.72,Pune,2026-03-10
ORD1556,Jeans,Fashion,4,1830.69,Chennai,2026-04-28
ORD1557,Book,Books,2,494.12,Bangalore,2026-03-18
ORD1558,Backpack,Accessories,1,1855.34,Ahmedabad,2026-01-24
ORD1559,Watch,Accessories,4,4876.19,Jaipur,2026-01-15
ORD1560,Backpack,Accessories,1,1873.02,Mumbai,2026-05-08
ORD1561,Air Fryer,Home Appliances,4,6688.38,Pune,2026-05-25
ORD1562,Air Fryer,Home Appliances,1,7013.23,Ahmedabad,2026-02-28
ORD1563,Keyboard,Electronics,5,1492.65,Ahmedabad,2026-01-20
ORD1564,Backpack,Accessories,3,1943.75,Kolkata,2026-06-18
ORD1565,Laptop,Electronics,2,59716.43,Pune,2026-01-05
ORD1566,Keyboard,Electronics,5,1393.26,Chennai,2026-01-20
ORD1567,T-Shirt,Fashion,2,809.22,Kolkata,2026-04-10
ORD1568,Backpack,Accessories,5,1739.42,Delhi,2026-06-26
ORD1569,Tablet,Electronics,1,28004.44,Pune,2026-01-14
ORD1570,Smartphone,Electronics,4,17035.72,Mumbai,2026-03-29
ORD1571,Book,Books,5,490.94,Chennai,2026-03-25
ORD1572,Laptop,Electronics,3,58119.03,Jaipur,2026-05-06
ORD1573,Keyboard,Electronics,3,1515.91,Chennai,2026-04-21
ORD1574,Headphones,Electronics,5,2270.7,Mumbai,2026-06-08
ORD1575,T-Shirt,Fashion,2,833.05,Mumbai,2026-03-10
ORD1576,Headphones,Electronics,4,2293.14,Delhi,2026-04-10
ORD1577,Shoes,Fashion,3,2302.35,Ahmedabad,2026-03-20
ORD1578,Mixer,Home Appliances,3,3682.94,Mumbai,2026-02-03
ORD1579,Smartphone,Electronics,2,17751.53,Surat,2026-05-23
ORD1580,Coffee Maker,Home Appliances,4,3866.77,Mumbai,2026-04-01
ORD1581,Coffee Maker,Home Appliances,1,4281.42,Pune,2026-04-09
ORD1582,Laptop,Electronics,3,54051.91,Mumbai,2026-05-24
ORD1583,Keyboard,Electronics,5,1506.33,Chennai,2026-02-13
ORD1584,Headphones,Electronics,3,2112.5,Jaipur,2026-02-07
ORD1585,Smartphone,Electronics,2,17764.83,Chennai,2026-03-18
ORD1586,Mixer,Home Appliances,1,3402.79,Bangalore,2026-06-10
ORD1587,Mixer,Home Appliances,5,3581.67,Jaipur,2026-01-28
ORD1588,Headphones,Electronics,3,1982.98,Chennai,2026-03-27
ORD1589,Air Fryer,Home Appliances,5,6343.86,Pune,2026-04-23
ORD1590,Shoes,Fashion,4,2656.67,Kolkata,2026-02-04
ORD1591,T-Shirt,Fashion,3,815.49,Bangalore,2026-05-03
ORD1592,Shoes,Fashion,2,2731.19,Pune,2026-03-16
ORD1593,Tablet,Electronics,4,30619.47,Bangalore,2026-03-25
ORD1594,Watch,Accessories,3,5315.43,Chennai,2026-04-04
ORD1595,Smartphone,Electronics,5,16919.28,Surat,2026-02-16
ORD1596,Backpack,Accessories,5,1629.69,Jaipur,2026-02-23
ORD1597,Mixer,Home Appliances,3,3731.9,Mumbai,2026-04-15
ORD1598,Backpack,Accessories,4,1670.1,Hyderabad,2026-03-03
ORD1599,T-Shirt,Fashion,2,833.39,Chennai,2026-01-19
ORD1600,Mixer,Home Appliances,5,3485.46,Chennai,2026-05-17
ORD1601,Coffee Maker,Home Appliances,4,4236.66,Pune,2026-06-29
ORD1602,Jeans,Fashion,5,2036.51,Mumbai,2026-01-28
ORD1603,Jeans,Fashion,2,2062.01,Pune,2026-02-12
ORD1604,Backpack,Accessories,5,1635.95,Chennai,2026-03-26
ORD1605,Jeans,Fashion,4,1841.46,Mumbai,2026-03-08
ORD1606,Keyboard,Electronics,5,1574.06,Surat,2026-05-29
ORD1607,Tablet,Electronics,5,26437.78,Pune,2026-04-11
ORD1608,Mixer,Home Appliances,5,3633.31,Delhi,2026-03-30
ORD1609,Laptop,Electronics,4,50650.04,Chennai,2026-01-22
ORD1610,Smartphone,Electronics,2,17453.98,Pune,2026-04-27
ORD1611,Jeans,Fashion,2,2007.44,Pune,2026-05-02
ORD1612,Smartphone,Electronics,4,18799.18,Jaipur,2026-03-23
ORD1613,Smartphone,Electronics,3,16360.86,Mumbai,2026-01-06
ORD1614,Air Fryer,Home Appliances,3,6692.36,Delhi,2026-03-04
ORD1615,Coffee Maker,Home Appliances,2,4243.6,Pune,2026-05-24
ORD1616,Watch,Accessories,4,4730.91,Chennai,2026-06-11
ORD1617,Headphones,Electronics,2,2261.81,Chennai,2026-04-12
ORD1618,Laptop,Electronics,5,59214.07,Jaipur,2026-06-01
ORD1619,Watch,Accessories,4,4503.55,Bangalore,2026-02-22
ORD1620,T-Shirt,Fashion,1,811.36,Surat,2026-02-17
ORD1621,Shoes,Fashion,3,2347.6,Mumbai,2026-03-09
ORD1622,Backpack,Accessories,4,1809.98,Pune,2026-06-02
ORD1623,Watch,Accessories,5,4891.57,Mumbai,2026-03-31
ORD1624,Shoes,Fashion,4,2557.66,Hyderabad,2026-06-07
ORD1625,Book,Books,1,465.49,Pune,2026-01-31
ORD1626,Keyboard,Electronics,3,1385.08,Pune,2026-06-27
ORD1627,Headphones,Electronics,5,2150.92,Kolkata,2026-02-05
ORD1628,Book,Books,4,443.07,Jaipur,2026-06-12
ORD1629,Coffee Maker,Home Appliances,2,4246.13,Jaipur,2026-03-15
ORD1630,Headphones,Electronics,2,2118.42,Jaipur,2026-06-08
ORD1631,Laptop,Electronics,3,59970.26,Jaipur,2026-02-04
ORD1632,Keyboard,Electronics,4,1639.15,Surat,2026-06-17
ORD1633,Mixer,Home Appliances,4,3629.29,Chennai,2026-04-24
ORD1634,Mixer,Home Appliances,2,3207.87,Ahmedabad,2026-02-26
ORD1635,T-Shirt,Fashion,1,763.02,Surat,2026-03-15
ORD1636,Headphones,Electronics,4,2228.89,Jaipur,2026-05-21
ORD1637,Coffee Maker,Home Appliances,1,4261.08,Hyderabad,2026-05-20
ORD1638,Air Fryer,Home Appliances,3,6554.66,Ahmedabad,2026-04-23
ORD1639,Coffee Maker,Home Appliances,2,4611.41,Mumbai,2026-06-17
ORD1640,Jeans,Fashion,2,1918.12,Ahmedabad,2026-04-26
ORD1641,T-Shirt,Fashion,3,856.88,Mumbai,2026-04-23
ORD1642,Air Fryer,Home Appliances,1,6858.32,Bangalore,2026-02-23
ORD1643,Jeans,Fashion,5,2074.62,Kolkata,2026-06-11
ORD1644,Watch,Accessories,2,5115.13,Bangalore,2026-02-22
ORD1645,Jeans,Fashion,1,2027.02,Surat,2026-03-13
ORD1646,Book,Books,5,420.15,Hyderabad,2026-03-16
ORD1647,Book,Books,3,490.72,Surat,2026-06-23
ORD1648,Air Fryer,Home Appliances,1,6026.27,Chennai,2026-01-16
ORD1649,T-Shirt,Fashion,2,831.19,Delhi,2026-03-05
ORD1650,Headphones,Electronics,3,2344.53,Chennai,2026-05-06
ORD1651,Headphones,Electronics,5,2258.26,Chennai,2026-04-07
ORD1652,Mixer,Home Appliances,1,3593.54,Mumbai,2026-04-14
ORD1653,Coffee Maker,Home Appliances,3,4363.55,Pune,2026-04-27
ORD1654,Mixer,Home Appliances,3,3557.37,Mumbai,2026-04-28
ORD1655,Backpack,Accessories,3,1926.04,Surat,2026-04-12
ORD1656,Keyboard,Electronics,4,1597.45,Jaipur,2026-03-10
ORD1657,Shoes,Fashion,3,2417.91,Kolkata,2026-02-03
ORD1658,Book,Books,4,475.95,Ahmedabad,2026-01-12
ORD1659,Smartphone,Electronics,4,16258.61,Delhi,2026-04-23
ORD1660,Mixer,Home Appliances,1,3844.29,Chennai,2026-02-21
ORD1661,Tablet,Electronics,2,30140.03,Hyderabad,2026-02-10
ORD1662,Air Fryer,Home Appliances,3,5971.34,Pune,2026-03-06
ORD1663,Smartphone,Electronics,3,18592.23,Delhi,2026-01-14
ORD1664,Watch,Accessories,3,5224.94,Bangalore,2026-04-20
ORD1665,Backpack,Accessories,1,1873.33,Ahmedabad,2026-02-24
ORD1666,Mixer,Home Appliances,1,3242.89,Bangalore,2026-05-13
ORD1667,Backpack,Accessories,4,1623.34,Pune,2026-01-31
ORD1668,Air Fryer,Home Appliances,4,6752.24,Jaipur,2026-01-19
ORD1669,Keyboard,Electronics,4,1376.8,Mumbai,2026-01-27
ORD1670,Shoes,Fashion,3,2689.42,Delhi,2026-04-08
ORD1671,Jeans,Fashion,2,2055.6,Delhi,2026-01-18
ORD1672,Coffee Maker,Home Appliances,5,3787.12,Delhi,2026-04-23
ORD1673,Shoes,Fashion,2,2563.01,Delhi,2026-04-16
ORD1674,Book,Books,4,482.4,Mumbai,2026-01-26
ORD1675,Headphones,Electronics,1,2239.41,Chennai,2026-03-31
ORD1676,Watch,Accessories,3,5290.02,Bangalore,2026-03-12
ORD1677,Backpack,Accessories,1,1709.34,Kolkata,2026-06-03
ORD1678,Tablet,Electronics,5,26795.56,Ahmedabad,2026-06-18
ORD1679,T-Shirt,Fashion,2,801.84,Surat,2026-02-18
ORD1680,Tablet,Electronics,4,26855.04,Ahmedabad,2026-03-03
ORD1681,Mixer,Home Appliances,4,3228.92,Jaipur,2026-06-13
ORD1682,Book,Books,1,452.55,Ahmedabad,2026-04-03
ORD1683,Shoes,Fashion,2,2442.44,Kolkata,2026-04-18
ORD1684,Shoes,Fashion,5,2590.43,Jaipur,2026-01-19
ORD1685,Laptop,Electronics,5,50242.86,Hyderabad,2026-02-25
ORD1686,Laptop,Electronics,1,59935.48,Chennai,2026-05-10
ORD1687,T-Shirt,Fashion,5,841.68,Chennai,2026-06-29
ORD1688,Watch,Accessories,1,5139.51,Surat,2026-06-07
ORD1689,Headphones,Electronics,3,2016.78,Mumbai,2026-05-11
ORD1690,Keyboard,Electronics,2,1510.92,Chennai,2026-05-31
ORD1691,Backpack,Accessories,1,1731.66,Chennai,2026-03-03
ORD1692,Laptop,Electronics,2,50448.34,Chennai,2026-01-30
ORD1693,Mixer,Home Appliances,5,3576.18,Hyderabad,2026-06-20
ORD1694,Tablet,Electronics,2,25868.88,Delhi,2026-06-29
ORD1695,Laptop,Electronics,2,54960.54,Pune,2026-05-14
ORD1696,Coffee Maker,Home Appliances,3,3920.25,Delhi,2026-03-10
ORD1697,Tablet,Electronics,1,29520.01,Ahmedabad,2026-03-27
ORD1698,Jeans,Fashion,4,1907.84,Mumbai,2026-03-09
ORD1699,Tablet,Electronics,5,28714.18,Jaipur,2026-04-27
ORD1700,Coffee Maker,Home Appliances,3,3826.57,Kolkata,2026-02-12
ORD1701,Shoes,Fashion,2,2376.61,Mumbai,2026-05-27
ORD1702,Backpack,Accessories,1,1702.23,Surat,2026-01-01
ORD1703,Laptop,Electronics,1,52190.07,Jaipur,2026-04-04
ORD1704,Watch,Accessories,2,4678.03,Ahmedabad,2026-05-22
ORD1705,Jeans,Fashion,4,1888.86,Bangalore,2026-04-17
ORD1706,Tablet,Electronics,3,26719.04,Mumbai,2026-05-27
ORD1707,Shoes,Fashion,1,2500.02,Ahmedabad,2026-02-15
ORD1708,Keyboard,Electronics,5,1644.42,Chennai,2026-01-18
ORD1709,Mixer,Home Appliances,3,3691.47,Hyderabad,2026-03-25
ORD1710,Smartphone,Electronics,5,17844.29,Pune,2026-02-21
ORD1711,T-Shirt,Fashion,5,844.46,Kolkata,2026-03-04
ORD1712,Mixer,Home Appliances,3,3564.18,Jaipur,2026-02-20
ORD1713,Tablet,Electronics,5,29458.7,Bangalore,2026-02-08
ORD1714,Laptop,Electronics,4,49763.01,Surat,2026-03-30
ORD1715,Backpack,Accessories,1,1962.36,Ahmedabad,2026-06-18
ORD1716,Watch,Accessories,3,4603.03,Surat,2026-03-02
ORD1717,Watch,Accessories,4,5460.09,Delhi,2026-03-13
ORD1718,Smartphone,Electronics,1,19516.59,Surat,2026-04-16
ORD1719,Tablet,Electronics,3,27767.36,Mumbai,2026-05-29
ORD1720,Smartphone,Electronics,5,16680.65,Chennai,2026-01-20
ORD1721,Book,Books,5,410.61,Delhi,2026-03-02
ORD1722,T-Shirt,Fashion,3,855.08,Chennai,2026-06-29
ORD1723,Air Fryer,Home Appliances,3,6263.48,Hyderabad,2026-03-01
ORD1724,Smartphone,Electronics,2,16690.0,Kolkata,2026-01-28
ORD1725,Headphones,Electronics,1,2052.32,Jaipur,2026-03-22
ORD1726,Watch,Accessories,1,5034.92,Bangalore,2026-04-26
ORD1727,T-Shirt,Fashion,4,761.45,Mumbai,2026-01-24
ORD1728,Headphones,Electronics,3,2343.61,Kolkata,2026-01-11
ORD1729,Keyboard,Electronics,3,1394.5,Bangalore,2026-04-02
ORD1730,Watch,Accessories,5,4548.04,Hyderabad,2026-03-08
ORD1731,Air Fryer,Home Appliances,2,5890.41,Chennai,2026-04-26
ORD1732,Coffee Maker,Home Appliances,5,3989.88,Jaipur,2026-01-27
ORD1733,Jeans,Fashion,2,1847.66,Ahmedabad,2026-02-26
ORD1734,Headphones,Electronics,2,2342.42,Pune,2026-06-25
ORD1735,Backpack,Accessories,1,1829.64,Hyderabad,2026-01-20
ORD1736,Laptop,Electronics,1,51675.25,Jaipur,2026-02-02
ORD1737,Smartphone,Electronics,3,16641.1,Jaipur,2026-01-13
ORD1738,Headphones,Electronics,5,2170.59,Chennai,2026-05-08
ORD1739,Laptop,Electronics,4,57015.34,Delhi,2026-04-01
ORD1740,Keyboard,Electronics,2,1432.49,Jaipur,2026-02-08
ORD1741,Laptop,Electronics,5,56310.94,Bangalore,2026-06-15
ORD1742,T-Shirt,Fashion,4,784.94,Surat,2026-05-03
ORD1743,Laptop,Electronics,1,52577.54,Delhi,2026-04-18
ORD1744,Keyboard,Electronics,5,1424.74,Surat,2026-01-05
ORD1745,Watch,Accessories,3,4978.69,Jaipur,2026-03-30
ORD1746,Book,Books,5,433.94,Hyderabad,2026-02-16
ORD1747,Laptop,Electronics,3,56068.28,Ahmedabad,2026-03-13
ORD1748,Laptop,Electronics,4,55323.76,Kolkata,2026-03-01
ORD1749,Headphones,Electronics,1,2089.06,Bangalore,2026-03-10
ORD1750,Coffee Maker,Home Appliances,1,4421.8,Bangalore,2026-05-28
ORD1751,Air Fryer,Home Appliances,4,6311.25,Delhi,2026-02-15
ORD1752,Keyboard,Electronics,5,1445.4,Pune,2026-06-01
ORD1753,Laptop,Electronics,3,59923.15,Kolkata,2026-02-06
ORD1754,Book,Books,2,480.3,Jaipur,2026-05-19
ORD1755,T-Shirt,Fashion,2,797.47,Mumbai,2026-01-15
ORD1756,Keyboard,Electronics,5,1415.64,Surat,2026-05-03
ORD1757,Laptop,Electronics,3,59596.86,Bangalore,2026-02-03
ORD1758,Shoes,Fashion,2,2708.31,Pune,2026-01-16
ORD1759,Laptop,Electronics,2,55952.7,Delhi,2026-01-29
ORD1760,Air Fryer,Home Appliances,5,6968.87,Mumbai,2026-04-06
ORD1761,Tablet,Electronics,4,28481.69,Pune,2026-03-19
ORD1762,Shoes,Fashion,2,2736.84,Chennai,2026-06-13
ORD1763,Mixer,Home Appliances,3,3271.94,Surat,2026-06-27
ORD1764,Book,Books,3,425.09,Kolkata,2026-02-14
ORD1765,Watch,Accessories,3,5232.95,Hyderabad,2026-02-02
ORD1766,Headphones,Electronics,1,2397.47,Kolkata,2026-04-11
ORD1767,Air Fryer,Home Appliances,5,5892.1,Kolkata,2026-03-23
ORD1768,Jeans,Fashion,5,1887.41,Kolkata,2026-01-27
